Company Code,Company Name,No,Bank Creditor,Currency,Current Amount,Prior Amount
GOLF,Perusahaan GOLF,1,Bank lokal lainnya,IDR,467625000000.0,451000000000.0
GOLF,Perusahaan GOLF,2,"Jumlah utang bank, kotor",467625000000.0,451000000000.0,0.0
GOLF,Perusahaan GOLF,3,Biaya penerbitan utang bank yang belum diamortisasi,5766958340.0,5951699108.0,0.0
GOLF,Perusahaan GOLF,4,"Jumlah utang bank, bersih",461858041660.0,445048300892.0,0.0
GOLF,Perusahaan GOLF,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,14958323327.0,12729701314.0,0.0
GOLF,Perusahaan GOLF,6,Liabilitas jangka panjang atas utang bank,446899718333.0,432318599578.0,0.0
DGWG,Perusahaan DGWG,1,"Jumlah utang bank, kotor",94357.0,123550.0,0.0
DGWG,Perusahaan DGWG,2,"Jumlah utang bank, bersih",94357.0,123550.0,0.0
DGWG,Perusahaan DGWG,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,22561.0,51103.0,0.0
DGWG,Perusahaan DGWG,4,Liabilitas jangka panjang atas utang bank,71796.0,72447.0,0.0
SPTO,Perusahaan SPTO,1,"Jumlah utang bank, bersih",98993356920.0,104390713840.0,0.0
SPTO,Perusahaan SPTO,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,5685856921.0,6586713840.0,0.0
SPTO,Perusahaan SPTO,3,Liabilitas jangka panjang atas utang bank,93307499999.0,97804000000.0,0.0
ARCI,Perusahaan ARCI,1,Bank Central Asia Tbk,USD,39714965.0,40000000.0
ARCI,Perusahaan ARCI,2,Bank Mandiri (Persero) Tbk,USD,280295354.0,282181109.0
ARCI,Perusahaan ARCI,3,Bank Syariah Indonesia Tbk,USD,19857482.0,20000000.0
ARCI,Perusahaan ARCI,4,Bank Negara Indonesia (Persero) Tbk,USD,29786223.0,30000000.0
ARCI,Perusahaan ARCI,5,Bank Tabungan Negara (Persero) Tbk,USD,31771972.0,32000000.0
ARCI,Perusahaan ARCI,6,Bank lokal lainnya,USD,44679334.0,45000000.0
ARCI,Perusahaan ARCI,7,"Jumlah utang bank, kotor",446105330.0,449181109.0,0.0
ARCI,Perusahaan ARCI,8,Biaya penerbitan utang bank yang belum diamortisasi,4918786.0,5141436.0,0.0
ARCI,Perusahaan ARCI,9,"Jumlah utang bank, bersih",441186544.0,444039673.0,0.0
ARCI,Perusahaan ARCI,10,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,12000000.0,12000000.0,0.0
ARCI,Perusahaan ARCI,11,Liabilitas jangka panjang atas utang bank,429186544.0,432039673.0,0.0
ANTM,Perusahaan ANTM,1,Pinjaman sindikasi,USD,175000000.0,175000000.0
ANTM,Perusahaan ANTM,2,"Jumlah utang bank, kotor",2973775.0,2936850.0,0.0
ANTM,Perusahaan ANTM,3,Biaya penerbitan utang bank yang belum diamortisasi,16042.0,16606.0,0.0
ANTM,Perusahaan ANTM,4,"Jumlah utang bank, bersih",2957733.0,2920244.0,0.0
ANTM,Perusahaan ANTM,5,Liabilitas jangka panjang atas utang bank,2957733.0,2920244.0,0.0
NELY,Perusahaan NELY,1,Bank OCBC Nisp Tbk,IDR,157695000001.0,167143750000.0
NELY,Perusahaan NELY,2,Bank lokal lainnya,IDR,41507062481.0,45684624983.0
NELY,Perusahaan NELY,3,"Jumlah utang bank, kotor",199202062482.0,212828374983.0,0.0
NELY,Perusahaan NELY,4,"Jumlah utang bank, bersih",199202062482.0,212828374983.0,0.0
NELY,Perusahaan NELY,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,54505250004.0,54505250004.0,0.0
NELY,Perusahaan NELY,6,Liabilitas jangka panjang atas utang bank,144696812478.0,158323124979.0,0.0
KJEN,Perusahaan KJEN,1,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2074700000.0,2099600000.0,0.0
KJEN,Perusahaan KJEN,2,Liabilitas jangka panjang atas utang bank,175500000.0,175500000.0,0.0
MIKA,Perusahaan MIKA,1,Bank OCBC Nisp Tbk,IDR,8467540490.0,8594800977.0
MIKA,Perusahaan MIKA,2,"Jumlah utang bank, kotor",8467540490.0,8594800977.0,0.0
MIKA,Perusahaan MIKA,3,"Jumlah utang bank, bersih",8467540490.0,8594800977.0,0.0
MIKA,Perusahaan MIKA,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,528575474.0,516088618.0,0.0
MIKA,Perusahaan MIKA,5,Liabilitas jangka panjang atas utang bank,7938965016.0,8078712359.0,0.0
SAPX,Perusahaan SAPX,1,"Jumlah utang bank, kotor",67319360397.0,71219360397.0,0.0
SAPX,Perusahaan SAPX,2,"Jumlah utang bank, bersih",67319360397.0,71219360397.0,0.0
SAPX,Perusahaan SAPX,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,17000000000.0,17000000000.0,0.0
SAPX,Perusahaan SAPX,4,Liabilitas jangka panjang atas utang bank,50319360397.0,54219360397.0,0.0
MYOR,Perusahaan MYOR,1,"Jumlah utang bank, kotor",1163002082467.0,2683952298285.0,0.0
MYOR,Perusahaan MYOR,2,Biaya penerbitan utang bank yang belum diamortisasi,7833028581.0,8449664295.0,0.0
MYOR,Perusahaan MYOR,3,"Jumlah utang bank, bersih",1155169053886.0,2675502633990.0,0.0
MYOR,Perusahaan MYOR,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,35432872800.0,1005503694218.0,0.0
MYOR,Perusahaan MYOR,5,Liabilitas jangka panjang atas utang bank,1119736181086.0,1669998939772.0,0.0
CGAS,Perusahaan CGAS,1,"Jumlah utang bank, kotor",5235416894.0,7613251067.0,0.0
CGAS,Perusahaan CGAS,2,"Jumlah utang bank, bersih",5235416894.0,7613251067.0,0.0
CGAS,Perusahaan CGAS,3,Liabilitas jangka panjang atas utang bank,5235416894.0,7613251067.0,0.0
TYRE,Perusahaan TYRE,1,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,26500000011.0,34550000008.0,0.0
TRST,Perusahaan TRST,1,Bank Central Asia Tbk,USD,15231776.0,15944279.0
TRST,Perusahaan TRST,2,Bank asing lainnya,EUR,30753078.0,30753258.0
TRST,Perusahaan TRST,3,"Jumlah utang bank, kotor",859679.0,875050.0,0.0
TRST,Perusahaan TRST,4,Biaya penerbitan utang bank yang belum diamortisasi,25463.0,28614.0,0.0
TRST,Perusahaan TRST,5,"Jumlah utang bank, bersih",834216.0,846436.0,0.0
TRST,Perusahaan TRST,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,162199.0,160587.0,0.0
TRST,Perusahaan TRST,7,Liabilitas jangka panjang atas utang bank,672017.0,685849.0,0.0
SSMS,Perusahaan SSMS,1,"Jumlah utang bank, kotor",6395742449.0,6499395255.0,0.0
SSMS,Perusahaan SSMS,2,Biaya penerbitan utang bank yang belum diamortisasi,55306029.0,58815323.0,0.0
SSMS,Perusahaan SSMS,3,"Jumlah utang bank, bersih",6340436420.0,6440579932.0,0.0
SSMS,Perusahaan SSMS,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,962327460.0,991075964.0,0.0
SSMS,Perusahaan SSMS,5,Liabilitas jangka panjang atas utang bank,5378108960.0,5449503968.0,0.0
RSCH,Perusahaan RSCH,1,"Jumlah utang bank, kotor",38890000000.0,39490000000.0,0.0
RSCH,Perusahaan RSCH,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2400000000.0,2210000000.0,0.0
RSCH,Perusahaan RSCH,3,Liabilitas jangka panjang atas utang bank,36490000000.0,37280000000.0,0.0
GMFI,Perusahaan GMFI,1,Bank Rakyat Indonesia (Persero) Tbk,USD,123794847.0,125325232.0
GMFI,Perusahaan GMFI,2,Bank Negara Indonesia (Persero) Tbk,USD,172383424.0,174792815.0
GMFI,Perusahaan GMFI,3,Bank Maybank Indonesia Tbk,USD,32691980.0,33094762.0
GMFI,Perusahaan GMFI,4,Bank asing lainnya,USD,14813063.0,14918881.0
GMFI,Perusahaan GMFI,5,Bank lokal lainnya,USD,24261252.0,24649435.0
GMFI,Perusahaan GMFI,6,"Jumlah utang bank, kotor",367944566.0,372781125.0,0.0
GMFI,Perusahaan GMFI,7,"Jumlah utang bank, bersih",367944566.0,372781125.0,0.0
GMFI,Perusahaan GMFI,8,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,20891815.0,20891815.0,0.0
GMFI,Perusahaan GMFI,9,Liabilitas jangka panjang atas utang bank,347052751.0,351889310.0,0.0
HEAL,Perusahaan HEAL,1,"Jumlah utang bank, kotor",3406042.0,3150624.0,0.0
HEAL,Perusahaan HEAL,2,"Jumlah utang bank, bersih",3406042.0,3150624.0,0.0
HEAL,Perusahaan HEAL,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,565525.0,574674.0,0.0
HEAL,Perusahaan HEAL,4,Liabilitas jangka panjang atas utang bank,2840517.0,2575950.0,0.0
CDIA,Perusahaan CDIA,1,Bank Central Asia Tbk,IDR,38958776.0,39478369.0
CDIA,Perusahaan CDIA,2,Bank Mandiri (Persero) Tbk,IDR,237944376.0,240603693.0
CDIA,Perusahaan CDIA,3,Bank Danamon Indonesia Tbk,IDR,117326194.0,118826629.0
CDIA,Perusahaan CDIA,4,Bank Tabungan Negara (Persero) Tbk,IDR,115332588.0,61381176.0
CDIA,Perusahaan CDIA,5,Bank asing lainnya,USD,198067418.0,98000719.0
CDIA,Perusahaan CDIA,6,"Jumlah utang bank, kotor",707629352.0,558290586.0,0.0
CDIA,Perusahaan CDIA,7,"Jumlah utang bank, bersih",707629352.0,558290586.0,0.0
CDIA,Perusahaan CDIA,8,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,12465857.0,7852123.0,0.0
CDIA,Perusahaan CDIA,9,Liabilitas jangka panjang atas utang bank,695163495.0,550438463.0,0.0
BINO,Perusahaan BINO,1,"Jumlah utang bank, kotor",3166666653.0,3666666654.0,0.0
BINO,Perusahaan BINO,2,"Jumlah utang bank, bersih",3166666653.0,3666666654.0,0.0
BINO,Perusahaan BINO,3,Liabilitas jangka panjang atas utang bank,3166666653.0,3666666654.0,0.0
ITMA,Perusahaan ITMA,1,Bank Mandiri (Persero) Tbk,USD,4548180.0,5016519.0
ITMA,Perusahaan ITMA,2,Bank asing lainnya,USD,11718736.0,11903220.0
ITMA,Perusahaan ITMA,3,"Jumlah utang bank, kotor",16266916.0,16919739.0,0.0
ITMA,Perusahaan ITMA,4,Biaya penerbitan utang bank yang belum diamortisasi,30996.0,37709.0,0.0
ITMA,Perusahaan ITMA,5,"Jumlah utang bank, bersih",16235920.0,16882030.0,0.0
ITMA,Perusahaan ITMA,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2681032.0,2175703.0,0.0
ITMA,Perusahaan ITMA,7,Liabilitas jangka panjang atas utang bank,13554888.0,14706327.0,0.0
ANDI,Perusahaan ANDI,1,"Jumlah utang bank, kotor",140672764580.0,140672764580.0,0.0
ANDI,Perusahaan ANDI,2,"Jumlah utang bank, bersih",140672764580.0,140672764580.0,0.0
ANDI,Perusahaan ANDI,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,28398493740.0,4998493740.0,0.0
ANDI,Perusahaan ANDI,4,Liabilitas jangka panjang atas utang bank,112274270840.0,135674270840.0,0.0
MHKI,Perusahaan MHKI,1,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2894109151.0,2166796972.0,0.0
MHKI,Perusahaan MHKI,2,Liabilitas jangka panjang atas utang bank,5412960277.0,6671792230.0,0.0
BRPT,Perusahaan BRPT,1,Bank Central Asia Tbk,IDR,1093274590.0,1095343353.0
BRPT,Perusahaan BRPT,2,Bank Central Asia Tbk,USD,79025.0,80156.0
BRPT,Perusahaan BRPT,3,Bank Rakyat Indonesia (Persero) Tbk,USD,315340.0,315243.0
BRPT,Perusahaan BRPT,4,Bank Mandiri (Persero) Tbk,IDR,5237871341.0,4037816328.0
BRPT,Perusahaan BRPT,5,Bank Mandiri (Persero) Tbk,USD,229256.0,229233.0
BRPT,Perusahaan BRPT,6,Bank Negara Indonesia (Persero) Tbk,USD,353104.0,373362.0
BRPT,Perusahaan BRPT,7,Bank Danamon Indonesia Tbk,IDR,1993737711.0,1994137932.0
BRPT,Perusahaan BRPT,8,Bank Tabungan Negara (Persero) Tbk,IDR,2311829678.0,1030095942.0
BRPT,Perusahaan BRPT,9,Bank OCBC Nisp Tbk,IDR,103453384.0,106297188.0
BRPT,Perusahaan BRPT,10,Bank OCBC Nisp Tbk,USD,144423.0,145910.0
BRPT,Perusahaan BRPT,11,Pinjaman sindikasi,USD,30716716730.0,30562472172.0
BRPT,Perusahaan BRPT,12,Bank asing lainnya,SGD,742342.0,744103.0
BRPT,Perusahaan BRPT,13,Bank asing lainnya,USD,1001653.0,890671.0
BRPT,Perusahaan BRPT,14,Bank lokal lainnya,USD,3249.0,3249.0
BRPT,Perusahaan BRPT,15,"Jumlah utang bank, kotor",5308037.0,5095487.0,0.0
BRPT,Perusahaan BRPT,16,"Jumlah utang bank, bersih",5308037.0,5095487.0,0.0
BRPT,Perusahaan BRPT,17,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,306414.0,242251.0,0.0
BRPT,Perusahaan BRPT,18,Liabilitas jangka panjang atas utang bank,5001623.0,4853236.0,0.0
DSNG,Perusahaan DSNG,1,Bank asing lainnya,USD,2083333.0,2083333.0
DSNG,Perusahaan DSNG,2,"Jumlah utang bank, kotor",3340933.0,3557928.0,0.0
DSNG,Perusahaan DSNG,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,848293.0,889316.0,0.0
DSNG,Perusahaan DSNG,4,Liabilitas jangka panjang atas utang bank,2492640.0,2668612.0,0.0
CCSI,Perusahaan CCSI,1,"Jumlah utang bank, kotor",38804558.0,42431881.0,0.0
CCSI,Perusahaan CCSI,2,"Jumlah utang bank, bersih",38804558.0,42431881.0,0.0
CCSI,Perusahaan CCSI,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,14509289.0,14509289.0,0.0
CCSI,Perusahaan CCSI,4,Liabilitas jangka panjang atas utang bank,24295269.0,27922592.0,0.0
KAQI,Perusahaan KAQI,1,"Jumlah utang bank, kotor",6811352601.0,7309144258.0,0.0
KAQI,Perusahaan KAQI,2,"Jumlah utang bank, bersih",6811352601.0,7309144258.0,0.0
KAQI,Perusahaan KAQI,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2013532042.0,2004485844.0,0.0
KAQI,Perusahaan KAQI,4,Liabilitas jangka panjang atas utang bank,4797820559.0,5304658414.0,0.0
IMAS,Perusahaan IMAS,1,Bank Central Asia Tbk,IDR,605548.0,649046.0
IMAS,Perusahaan IMAS,2,Bank Mandiri (Persero) Tbk,IDR,525188.0,610555.0
IMAS,Perusahaan IMAS,3,Bank Syariah Indonesia Tbk,IDR,1613511.0,1737821.0
IMAS,Perusahaan IMAS,4,Bank Jago Tbk,IDR,720599.0,795605.0
IMAS,Perusahaan IMAS,5,Bank Mayapada Internasional Tbk,IDR,293311.0,294526.0
IMAS,Perusahaan IMAS,6,Bank Maybank Indonesia Tbk,IDR,54999.0,54995.0
IMAS,Perusahaan IMAS,7,Bank Pan Indonesia Tbk,IDR,1199079.0,1293165.0
IMAS,Perusahaan IMAS,8,Bank Btpn Tbk,IDR,752843.0,909650.0
IMAS,Perusahaan IMAS,9,Bank OCBC Nisp Tbk,IDR,260625.0,265162.0
IMAS,Perusahaan IMAS,10,Pinjaman sindikasi,IDR,1145036.0,1200409.0
IMAS,Perusahaan IMAS,11,Pinjaman sindikasi,USD,1385231927.0,1218011879.0
IMAS,Perusahaan IMAS,12,Bank asing lainnya,IDR,118090.0,0.0
IMAS,Perusahaan IMAS,13,Bank asing lainnya,USD,18340244.0,19135472.0
IMAS,Perusahaan IMAS,14,Bank lokal lainnya,IDR,1116364.0,1271147.0
IMAS,Perusahaan IMAS,15,"Jumlah utang bank, kotor",32256095.0,29843887.0,0.0
IMAS,Perusahaan IMAS,16,"Jumlah utang bank, bersih",32256095.0,29843887.0,0.0
IMAS,Perusahaan IMAS,17,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,7739936.0,7278929.0,0.0
IMAS,Perusahaan IMAS,18,Liabilitas jangka panjang atas utang bank,24516159.0,22564958.0,0.0
ABMM,Perusahaan ABMM,1,Bank Central Asia Tbk,IDR,32954746.0,35454654.0
ABMM,Perusahaan ABMM,2,Bank Mandiri (Persero) Tbk,IDR,112330153.0,118481749.0
ABMM,Perusahaan ABMM,3,Bank Mandiri (Persero) Tbk,USD,473875884.0,481906815.0
ABMM,Perusahaan ABMM,4,Bank Permata Tbk,USD,26400000.0,27500000.0
ABMM,Perusahaan ABMM,5,Bank OCBC Nisp Tbk,IDR,1654128.0,1894195.0
ABMM,Perusahaan ABMM,6,Bank lokal lainnya,IDR,22152595.0,21855778.0
ABMM,Perusahaan ABMM,7,Bank lokal lainnya,USD,53376000.0,55600000.0
ABMM,Perusahaan ABMM,8,"Jumlah utang bank, bersih",713295738.0,742693191.0,0.0
ABMM,Perusahaan ABMM,9,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,101516275.0,84618122.0,0.0
ABMM,Perusahaan ABMM,10,Liabilitas jangka panjang atas utang bank,611779463.0,658075069.0,0.0
KINO,Perusahaan KINO,1,"Jumlah utang bank, kotor",343156830320.0,429731742866.0,0.0
KINO,Perusahaan KINO,2,"Jumlah utang bank, bersih",343156830320.0,429731742866.0,0.0
KINO,Perusahaan KINO,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,229579337628.0,267798456869.0,0.0
KINO,Perusahaan KINO,4,Liabilitas jangka panjang atas utang bank,113577492692.0,161933285997.0,0.0
AKSI,Perusahaan AKSI,1,"Jumlah utang bank, kotor",51775116667.0,16206666667.0,0.0
AKSI,Perusahaan AKSI,2,"Jumlah utang bank, bersih",51775116667.0,16206666667.0,0.0
AKSI,Perusahaan AKSI,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,15677423331.0,16206666667.0,0.0
BREN,Perusahaan BREN,1,Bank Central Asia Tbk,IDR,17617.0,17839.0
BREN,Perusahaan BREN,2,Bank Negara Indonesia (Persero) Tbk,IDR,63119.0,64710.0
BREN,Perusahaan BREN,3,Bank asing lainnya,USD,591228.0,586519.0
BREN,Perusahaan BREN,4,Bank lokal lainnya,IDR,45797.0,46373.0
BREN,Perusahaan BREN,5,Bank lokal lainnya,USD,39000.0,39000.0
BREN,Perusahaan BREN,6,"Jumlah utang bank, kotor",756761.0,754441.0,0.0
BREN,Perusahaan BREN,7,Biaya penerbitan utang bank yang belum diamortisasi,13945.0,14436.0,0.0
BREN,Perusahaan BREN,8,"Jumlah utang bank, bersih",742816.0,740005.0,0.0
